Date_Time,Product_cat,product_code,product_name,units,amount
3/15/2020 12:04,Snacks,1,Carbonated Beverages,93,3813
3/15/2020 14:04,Drinks,15,Soup,93,12276
3/15/2020 16:04,Drinks,14,Bottled Water,52,9152
3/15/2020 18:04,Vegetables,24,Tomato,99,14553
3/15/2020 20:04,Drinks,15,Soup,28,3696
3/15/2020 22:04,Grocery,9,Cold Cereal,55,15345
3/16/2020 0:04,Snacks,10,Cigarettes,87,20445
3/16/2020 2:04,Dairy Product,11,Yogurt,66,14784
3/16/2020 4:04,Grocery,3,Fresh Bread & Rolls,82,14678
3/16/2020 6:04,Drinks,7,Wine,55,15730
3/16/2020 8:04,Drinks,7,Wine,43,12298
3/16/2020 10:04,Grocery,8,Fz Dinners/Entrees,58,16588
3/16/2020 12:04,Snacks,10,Cigarettes,15,3525
3/16/2020 14:04,Meat products,21,Breakfast Meats,12,1188
3/16/2020 16:04,Vegetables,26,Watermelon,5,1135
3/16/2020 18:04,Dairy Product,2,Milk,64,12160
3/16/2020 20:04,Snacks,17,Cookies,33,5511
3/16/2020 22:04,Snacks,17,Cookies,92,15364
3/17/2020 0:04,Snacks,23,Total Chocolate Candy,8,1680
3/17/2020 2:04,Dairy Product,11,Yogurt,69,15456
3/17/2020 4:04,Grocery,9,Cold Cereal,2,558
3/17/2020 6:04,Dairy Product,6,Natural Cheese,48,12000
3/17/2020 8:04,Vegetables,25,Potato,31,3813
3/17/2020 10:04,Dairy Product,6,Natural Cheese,2,500
3/17/2020 12:04,Meat products,21,Breakfast Meats,51,5049
3/17/2020 14:04,Snacks,10,Cigarettes,7,1645
3/17/2020 16:04,Grocery,3,Fresh Bread & Rolls,2,358
3/17/2020 18:04,Vegetables,25,Potato,32,3936
3/17/2020 20:04,Dairy Product,11,Yogurt,91,20384
3/17/2020 22:04,Snacks,16,Crackers,45,2565
3/18/2020 0:04,Dairy Product,2,Milk,32,6080
3/18/2020 2:04,Dairy Product,2,Milk,63,11970
3/18/2020 4:04,Snacks,4,Salty Snacks,68,5508
3/18/2020 6:04,Grocery,8,Fz Dinners/Entrees,58,16588
3/18/2020 8:04,Drinks,14,Bottled Water,91,16016
3/18/2020 10:04,Meat products,20,Luncheon Meats,6,282
3/18/2020 12:04,Drinks,5,Beer/Ale/Alcoholic Cider,30,1560
3/18/2020 14:04,Grocery,8,Fz Dinners/Entrees,54,15444
3/18/2020 16:04,Drinks,7,Wine,31,8866
3/18/2020 18:04,Dairy Product,2,Milk,48,9120
3/18/2020 20:04,Dairy Product,6,Natural Cheese,66,16500
3/18/2020 22:04,Meat products,20,Luncheon Meats,50,2350
3/19/2020 0:04,Vegetables,25,Potato,32,3936
3/19/2020 2:04,Snacks,10,Cigarettes,81,19035
3/19/2020 4:04,Snacks,10,Cigarettes,20,4700
3/19/2020 6:04,Grocery,8,Fz Dinners/Entrees,79,22594
3/19/2020 8:04,Snacks,17,Cookies,89,14863
3/19/2020 10:04,Dairy Product,13,Ice Cream/Sherbet,21,441
3/19/2020 12:04,Drinks,12,Rfg Juices/Drinks,63,13671
3/19/2020 14:04,Dairy Product,11,Yogurt,5,1120
3/19/2020 16:04,Grocery,8,Fz Dinners/Entrees,28,8008
3/19/2020 18:04,Vegetables,25,Potato,33,4059
3/19/2020 20:04,Grocery,19,Coffee,36,6696
3/19/2020 22:04,Snacks,1,Carbonated Beverages,7,287
3/20/2020 0:04,Snacks,10,Cigarettes,77,18095
3/20/2020 2:04,Drinks,15,Soup,97,12804
3/20/2020 4:04,Drinks,18,Bottled Juices,93,19809
3/20/2020 6:04,Snacks,16,Crackers,77,4389
3/20/2020 8:04,Dairy Product,6,Natural Cheese,97,24250
3/20/2020 10:04,Drinks,5,Beer/Ale/Alcoholic Cider,21,1092
3/20/2020 12:04,Drinks,5,Beer/Ale/Alcoholic Cider,57,2964
3/20/2020 14:04,Dairy Product,6,Natural Cheese,20,5000
3/20/2020 16:04,Dairy Product,13,Ice Cream/Sherbet,71,1491
3/20/2020 18:04,Snacks,16,Crackers,92,5244
3/20/2020 20:04,Vegetables,26,Watermelon,1,227
3/20/2020 22:04,Dairy Product,11,Yogurt,76,17024
3/21/2020 0:04,Drinks,18,Bottled Juices,33,7029
3/21/2020 2:04,Grocery,8,Fz Dinners/Entrees,6,1716
3/21/2020 4:04,Snacks,16,Crackers,73,4161
3/21/2020 6:04,Grocery,3,Fresh Bread & Rolls,3,537
3/21/2020 8:04,Snacks,10,Cigarettes,76,17860
3/21/2020 10:04,Drinks,12,Rfg Juices/Drinks,89,19313
3/21/2020 12:04,Vegetables,25,Potato,93,11439
3/21/2020 14:04,Dairy Product,2,Milk,7,1330
3/21/2020 16:04,Snacks,16,Crackers,29,1653
3/21/2020 18:04,Drinks,18,Bottled Juices,77,16401
3/21/2020 20:04,Dairy Product,6,Natural Cheese,69,17250
3/21/2020 22:04,Snacks,16,Crackers,24,1368
3/22/2020 0:04,Grocery,3,Fresh Bread & Rolls,73,13067
3/22/2020 2:04,Snacks,10,Cigarettes,94,22090
3/22/2020 4:04,Drinks,14,Bottled Water,27,4752
3/22/2020 6:04,Grocery,3,Fresh Bread & Rolls,70,12530
3/22/2020 8:04,Drinks,15,Soup,91,12012
3/22/2020 10:04,Drinks,14,Bottled Water,60,10560
3/22/2020 12:04,Vegetables,26,Watermelon,96,21792
3/22/2020 14:04,Meat products,22,Rfg Fresh Eggs,47,10481
3/22/2020 16:04,Drinks,5,Beer/Ale/Alcoholic Cider,22,1144
3/22/2020 18:04,Dairy Product,13,Ice Cream/Sherbet,14,294
3/22/2020 20:04,Vegetables,25,Potato,85,10455
3/22/2020 22:04,Meat products,21,Breakfast Meats,95,9405
3/23/2020 0:04,Grocery,19,Coffee,44,8184
3/23/2020 2:04,Drinks,15,Soup,85,11220
3/23/2020 4:04,Meat products,22,Rfg Fresh Eggs,11,2453
3/23/2020 6:04,Grocery,9,Cold Cereal,79,22041
3/23/2020 8:04,Snacks,16,Crackers,15,855
3/23/2020 10:04,Dairy Product,11,Yogurt,48,10752
3/23/2020 12:04,Drinks,5,Beer/Ale/Alcoholic Cider,32,1664
3/23/2020 14:04,Dairy Product,13,Ice Cream/Sherbet,100,2100
3/23/2020 16:04,Snacks,4,Salty Snacks,27,2187
3/23/2020 18:04,Grocery,19,Coffee,59,10974
3/23/2020 20:04,Drinks,18,Bottled Juices,65,13845
3/23/2020 22:04,Drinks,7,Wine,16,4576
3/24/2020 0:04,Dairy Product,13,Ice Cream/Sherbet,80,1680
3/24/2020 2:04,Snacks,1,Carbonated Beverages,34,1394
3/24/2020 4:04,Drinks,14,Bottled Water,10,1760
3/24/2020 6:04,Dairy Product,11,Yogurt,42,9408
3/24/2020 8:04,Grocery,8,Fz Dinners/Entrees,41,11726
3/24/2020 10:04,Drinks,15,Soup,76,10032
3/24/2020 12:04,Grocery,3,Fresh Bread & Rolls,59,10561
3/24/2020 14:04,Vegetables,26,Watermelon,53,12031
3/24/2020 16:04,Meat products,20,Luncheon Meats,74,3478
3/24/2020 18:04,Dairy Product,13,Ice Cream/Sherbet,44,924
3/24/2020 20:04,Drinks,18,Bottled Juices,43,9159
3/24/2020 22:04,Snacks,4,Salty Snacks,50,4050
3/25/2020 0:04,Dairy Product,2,Milk,93,17670
3/25/2020 2:04,Vegetables,25,Potato,38,4674
3/25/2020 4:04,Snacks,23,Total Chocolate Candy,58,12180
3/25/2020 6:04,Drinks,12,Rfg Juices/Drinks,80,17360
3/25/2020 8:04,Vegetables,26,Watermelon,15,3405
3/25/2020 10:04,Grocery,3,Fresh Bread & Rolls,40,7160
3/25/2020 12:04,Meat products,20,Luncheon Meats,81,3807
3/25/2020 14:04,Vegetables,26,Watermelon,45,10215
3/25/2020 16:04,Dairy Product,11,Yogurt,61,13664
3/25/2020 18:04,Drinks,12,Rfg Juices/Drinks,61,13237
3/25/2020 20:04,Dairy Product,11,Yogurt,75,16800
3/25/2020 22:04,Snacks,16,Crackers,79,4503
3/26/2020 0:04,Meat products,20,Luncheon Meats,74,3478
3/26/2020 2:04,Snacks,10,Cigarettes,91,21385
3/26/2020 4:04,Dairy Product,2,Milk,21,3990
3/26/2020 6:04,Drinks,18,Bottled Juices,20,4260
3/26/2020 8:04,Meat products,21,Breakfast Meats,14,1386
3/26/2020 10:04,Grocery,19,Coffee,36,6696
3/26/2020 12:04,Meat products,21,Breakfast Meats,47,4653
3/26/2020 14:04,Snacks,10,Cigarettes,13,3055
3/26/2020 16:04,Drinks,7,Wine,20,5720
3/26/2020 18:04,Meat products,20,Luncheon Meats,2,94
3/26/2020 20:04,Dairy Product,6,Natural Cheese,40,10000
3/26/2020 22:04,Drinks,14,Bottled Water,83,14608
3/27/2020 0:04,Meat products,20,Luncheon Meats,8,376
3/27/2020 2:04,Dairy Product,2,Milk,37,7030
3/27/2020 4:04,Snacks,4,Salty Snacks,54,4374
3/27/2020 6:04,Drinks,7,Wine,36,10296
3/27/2020 8:04,Dairy Product,11,Yogurt,61,13664
3/27/2020 10:04,Dairy Product,6,Natural Cheese,98,24500
3/27/2020 12:04,Dairy Product,11,Yogurt,93,20832
3/27/2020 14:04,Snacks,17,Cookies,63,10521
3/27/2020 16:04,Meat products,22,Rfg Fresh Eggs,98,21854
3/27/2020 18:04,Dairy Product,11,Yogurt,51,11424
3/27/2020 20:04,Drinks,14,Bottled Water,83,14608
3/27/2020 22:04,Grocery,8,Fz Dinners/Entrees,70,20020
3/28/2020 0:04,Grocery,3,Fresh Bread & Rolls,8,1432
3/28/2020 2:04,Grocery,9,Cold Cereal,52,14508
3/28/2020 4:04,Drinks,7,Wine,79,22594
3/28/2020 6:04,Grocery,3,Fresh Bread & Rolls,16,2864
3/28/2020 8:04,Snacks,4,Salty Snacks,47,3807
3/28/2020 10:04,Drinks,7,Wine,38,10868
3/28/2020 12:04,Grocery,8,Fz Dinners/Entrees,63,18018
3/28/2020 14:04,Grocery,19,Coffee,64,11904
3/28/2020 16:04,Snacks,23,Total Chocolate Candy,99,20790
3/28/2020 18:04,Grocery,19,Coffee,50,9300
3/28/2020 20:04,Meat products,21,Breakfast Meats,71,7029
3/28/2020 22:04,Snacks,17,Cookies,33,5511
3/29/2020 0:04,Drinks,7,Wine,73,20878
3/29/2020 2:04,Vegetables,27,Onion,48,4848
3/29/2020 4:04,Drinks,18,Bottled Juices,45,9585
3/29/2020 6:04,Dairy Product,2,Milk,44,8360
3/29/2020 8:04,Snacks,1,Carbonated Beverages,27,1107
3/29/2020 10:04,Vegetables,25,Potato,46,5658
3/29/2020 12:04,Snacks,10,Cigarettes,29,6815
3/29/2020 14:04,Vegetables,27,Onion,31,3131
3/29/2020 16:04,Snacks,16,Crackers,17,969
3/29/2020 18:04,Vegetables,26,Watermelon,99,22473
3/29/2020 20:04,Snacks,1,Carbonated Beverages,27,1107
3/29/2020 22:04,Snacks,1,Carbonated Beverages,75,3075
3/30/2020 0:04,Grocery,8,Fz Dinners/Entrees,89,25454
3/30/2020 2:04,Vegetables,26,Watermelon,49,11123
3/30/2020 4:04,Dairy Product,13,Ice Cream/Sherbet,21,441
3/30/2020 6:04,Snacks,17,Cookies,36,6012
3/30/2020 8:04,Snacks,17,Cookies,33,5511
3/30/2020 10:04,Dairy Product,6,Natural Cheese,58,14500
3/30/2020 12:04,Drinks,7,Wine,40,11440
3/30/2020 14:04,Meat products,20,Luncheon Meats,97,4559
3/30/2020 16:04,Snacks,10,Cigarettes,1,235
3/30/2020 18:04,Snacks,16,Crackers,98,5586
3/30/2020 20:04,Meat products,20,Luncheon Meats,74,3478
3/30/2020 22:04,Meat products,20,Luncheon Meats,61,2867
3/31/2020 0:04,Grocery,3,Fresh Bread & Rolls,21,3759
3/31/2020 2:04,Grocery,9,Cold Cereal,54,15066
3/31/2020 4:04,Meat products,22,Rfg Fresh Eggs,30,6690
3/31/2020 6:04,Drinks,14,Bottled Water,36,6336
3/31/2020 8:04,Drinks,14,Bottled Water,36,6336
3/31/2020 10:04,Grocery,19,Coffee,93,17298
3/31/2020 12:04,Meat products,21,Breakfast Meats,3,297
3/31/2020 14:04,Snacks,23,Total Chocolate Candy,82,17220
3/31/2020 16:04,Meat products,22,Rfg Fresh Eggs,2,446
3/31/2020 18:04,Snacks,23,Total Chocolate Candy,59,12390
3/31/2020 20:04,Meat products,20,Luncheon Meats,16,752
3/31/2020 22:04,Vegetables,27,Onion,5,505
4/1/2020 0:04,Drinks,18,Bottled Juices,56,11928
4/1/2020 2:04,Snacks,10,Cigarettes,68,15980
4/1/2020 4:04,Dairy Product,11,Yogurt,59,13216
4/1/2020 6:04,Snacks,16,Crackers,34,1938
4/1/2020 8:04,Vegetables,24,Tomato,45,6615
4/1/2020 10:04,Snacks,1,Carbonated Beverages,99,4059
4/1/2020 12:04,Drinks,7,Wine,69,19734
4/1/2020 14:04,Drinks,18,Bottled Juices,79,16827
4/1/2020 16:04,Grocery,9,Cold Cereal,91,25389
4/1/2020 18:04,Dairy Product,2,Milk,8,1520
4/1/2020 20:04,Dairy Product,2,Milk,9,1710
4/1/2020 22:04,Meat products,21,Breakfast Meats,40,3960
4/2/2020 0:04,Drinks,5,Beer/Ale/Alcoholic Cider,6,312
4/2/2020 2:04,Vegetables,27,Onion,77,7777
4/2/2020 4:04,Vegetables,26,Watermelon,90,20430
4/2/2020 6:04,Snacks,17,Cookies,69,11523
4/2/2020 8:04,Snacks,16,Crackers,2,114
4/2/2020 10:04,Grocery,19,Coffee,85,15810
4/2/2020 12:04,Drinks,14,Bottled Water,60,10560
4/2/2020 14:04,Drinks,12,Rfg Juices/Drinks,94,20398
4/2/2020 16:04,Vegetables,25,Potato,55,6765
4/2/2020 18:04,Drinks,5,Beer/Ale/Alcoholic Cider,52,2704
4/2/2020 20:04,Drinks,7,Wine,9,2574
4/2/2020 22:04,Grocery,9,Cold Cereal,91,25389
4/3/2020 0:04,Snacks,16,Crackers,63,3591
4/3/2020 2:04,Meat products,21,Breakfast Meats,15,1485
4/3/2020 4:04,Meat products,20,Luncheon Meats,21,987
4/3/2020 6:04,Drinks,12,Rfg Juices/Drinks,99,21483
4/3/2020 8:04,Snacks,1,Carbonated Beverages,90,3690
4/3/2020 10:04,Drinks,5,Beer/Ale/Alcoholic Cider,98,5096
4/3/2020 12:04,Dairy Product,2,Milk,80,15200
4/3/2020 14:04,Vegetables,25,Potato,26,3198
4/3/2020 16:04,Snacks,17,Cookies,91,15197
4/3/2020 18:04,Dairy Product,13,Ice Cream/Sherbet,21,441
4/3/2020 20:04,Drinks,5,Beer/Ale/Alcoholic Cider,28,1456
4/3/2020 22:04,Dairy Product,2,Milk,23,4370
4/4/2020 0:04,Meat products,21,Breakfast Meats,96,9504
4/4/2020 2:04,Grocery,3,Fresh Bread & Rolls,63,11277
4/4/2020 4:04,Meat products,21,Breakfast Meats,28,2772
4/4/2020 6:04,Vegetables,26,Watermelon,97,22019
4/4/2020 8:04,Snacks,23,Total Chocolate Candy,38,7980
4/4/2020 10:04,Dairy Product,2,Milk,6,1140
4/4/2020 12:04,Dairy Product,11,Yogurt,77,17248
4/4/2020 14:04,Dairy Product,11,Yogurt,53,11872
4/4/2020 16:04,Snacks,10,Cigarettes,85,19975
4/4/2020 18:04,Drinks,5,Beer/Ale/Alcoholic Cider,96,4992
4/4/2020 20:04,Grocery,9,Cold Cereal,91,25389
4/4/2020 22:04,Drinks,15,Soup,42,5544
4/5/2020 0:04,Vegetables,25,Potato,96,11808
4/5/2020 2:04,Snacks,1,Carbonated Beverages,48,1968
4/5/2020 4:04,Vegetables,26,Watermelon,23,5221
4/5/2020 6:04,Drinks,12,Rfg Juices/Drinks,63,13671
4/5/2020 8:04,Meat products,22,Rfg Fresh Eggs,98,21854
4/5/2020 10:04,Dairy Product,13,Ice Cream/Sherbet,61,1281
4/5/2020 12:04,Meat products,21,Breakfast Meats,13,1287
4/5/2020 14:04,Snacks,23,Total Chocolate Candy,46,9660
4/5/2020 16:04,Dairy Product,2,Milk,39,7410
4/5/2020 18:04,Drinks,18,Bottled Juices,6,1278
4/5/2020 20:04,Dairy Product,2,Milk,21,3990
4/5/2020 22:04,Dairy Product,6,Natural Cheese,81,20250
4/6/2020 0:04,Dairy Product,6,Natural Cheese,4,1000
4/6/2020 2:04,Drinks,5,Beer/Ale/Alcoholic Cider,62,3224
4/6/2020 4:04,Snacks,23,Total Chocolate Candy,70,14700
4/6/2020 6:04,Drinks,15,Soup,74,9768
4/6/2020 8:04,Grocery,8,Fz Dinners/Entrees,79,22594
4/6/2020 10:04,Drinks,5,Beer/Ale/Alcoholic Cider,86,4472
4/6/2020 12:04,Drinks,12,Rfg Juices/Drinks,90,19530
4/6/2020 14:04,Drinks,7,Wine,76,21736
4/6/2020 16:04,Dairy Product,6,Natural Cheese,39,9750
4/6/2020 18:04,Snacks,16,Crackers,63,3591
4/6/2020 20:04,Meat products,22,Rfg Fresh Eggs,100,22300
4/6/2020 22:04,Grocery,8,Fz Dinners/Entrees,4,1144
4/7/2020 0:04,Snacks,10,Cigarettes,92,21620
4/7/2020 2:04,Meat products,21,Breakfast Meats,33,3267
4/7/2020 4:04,Snacks,23,Total Chocolate Candy,48,10080
4/7/2020 6:04,Drinks,7,Wine,77,22022
4/7/2020 8:04,Snacks,17,Cookies,67,11189
4/7/2020 10:04,Drinks,14,Bottled Water,95,16720
4/7/2020 12:04,Snacks,23,Total Chocolate Candy,38,7980
4/7/2020 14:04,Meat products,21,Breakfast Meats,21,2079
4/7/2020 16:04,Meat products,22,Rfg Fresh Eggs,79,17617
4/7/2020 18:04,Snacks,23,Total Chocolate Candy,31,6510
4/7/2020 20:04,Drinks,18,Bottled Juices,60,12780
4/7/2020 22:04,Drinks,14,Bottled Water,75,13200
4/8/2020 0:04,Snacks,16,Crackers,39,2223
4/8/2020 2:04,Snacks,10,Cigarettes,50,11750
4/8/2020 4:04,Vegetables,27,Onion,81,8181
4/8/2020 6:04,Grocery,8,Fz Dinners/Entrees,78,22308
4/8/2020 8:04,Grocery,8,Fz Dinners/Entrees,29,8294
4/8/2020 10:04,Vegetables,27,Onion,96,9696
4/8/2020 12:04,Dairy Product,2,Milk,74,14060
4/8/2020 14:04,Snacks,17,Cookies,44,7348
4/8/2020 16:04,Meat products,22,Rfg Fresh Eggs,84,18732
4/8/2020 18:04,Drinks,7,Wine,3,858
4/8/2020 20:04,Grocery,3,Fresh Bread & Rolls,100,17900
4/8/2020 22:04,Snacks,23,Total Chocolate Candy,7,1470
4/9/2020 0:04,Drinks,14,Bottled Water,26,4576
4/9/2020 2:04,Grocery,8,Fz Dinners/Entrees,34,9724
4/9/2020 4:04,Drinks,7,Wine,78,22308
4/9/2020 6:04,Dairy Product,6,Natural Cheese,35,8750
4/9/2020 8:04,Vegetables,24,Tomato,27,3969
4/9/2020 10:04,Drinks,12,Rfg Juices/Drinks,50,10850
4/9/2020 12:04,Dairy Product,2,Milk,69,13110
4/9/2020 14:04,Vegetables,24,Tomato,53,7791
4/9/2020 16:04,Snacks,1,Carbonated Beverages,39,1599
4/9/2020 18:04,Snacks,10,Cigarettes,27,6345
4/9/2020 20:04,Snacks,4,Salty Snacks,39,3159
4/9/2020 22:04,Dairy Product,13,Ice Cream/Sherbet,49,1029
4/10/2020 0:04,Drinks,18,Bottled Juices,95,20235
4/10/2020 2:04,Drinks,18,Bottled Juices,33,7029
4/10/2020 4:04,Grocery,3,Fresh Bread & Rolls,77,13783
4/10/2020 6:04,Meat products,22,Rfg Fresh Eggs,53,11819
4/10/2020 8:04,Snacks,10,Cigarettes,29,6815
4/10/2020 10:04,Vegetables,25,Potato,43,5289
4/10/2020 12:04,Meat products,20,Luncheon Meats,28,1316
4/10/2020 14:04,Vegetables,26,Watermelon,89,20203
4/10/2020 16:04,Vegetables,27,Onion,63,6363
4/10/2020 18:04,Vegetables,27,Onion,64,6464
4/10/2020 20:04,Snacks,23,Total Chocolate Candy,27,5670
4/10/2020 22:04,Vegetables,25,Potato,55,6765
4/11/2020 0:04,Snacks,4,Salty Snacks,90,7290
4/11/2020 2:04,Snacks,16,Crackers,76,4332
4/11/2020 4:04,Dairy Product,2,Milk,45,8550
4/11/2020 6:04,Meat products,22,Rfg Fresh Eggs,56,12488
4/11/2020 8:04,Grocery,8,Fz Dinners/Entrees,26,7436
4/11/2020 10:04,Vegetables,25,Potato,35,4305
4/11/2020 12:04,Dairy Product,2,Milk,39,7410
4/11/2020 14:04,Drinks,18,Bottled Juices,69,14697
4/11/2020 16:04,Dairy Product,11,Yogurt,41,9184
4/11/2020 18:04,Grocery,3,Fresh Bread & Rolls,7,1253
4/11/2020 20:04,Drinks,12,Rfg Juices/Drinks,69,14973
4/11/2020 22:04,Snacks,23,Total Chocolate Candy,6,1260
4/12/2020 0:04,Vegetables,25,Potato,82,10086
4/12/2020 2:04,Grocery,19,Coffee,53,9858
4/12/2020 4:04,Vegetables,24,Tomato,57,8379
4/12/2020 6:04,Dairy Product,11,Yogurt,53,11872
4/12/2020 8:04,Dairy Product,13,Ice Cream/Sherbet,90,1890
4/12/2020 10:04,Vegetables,24,Tomato,11,1617
4/12/2020 12:04,Snacks,23,Total Chocolate Candy,36,7560
4/12/2020 14:04,Drinks,14,Bottled Water,43,7568
4/12/2020 16:04,Vegetables,26,Watermelon,4,908
4/12/2020 18:04,Drinks,14,Bottled Water,30,5280
4/12/2020 20:04,Meat products,20,Luncheon Meats,18,846
4/12/2020 22:04,Vegetables,26,Watermelon,100,22700
4/13/2020 0:04,Meat products,21,Breakfast Meats,25,2475
4/13/2020 2:04,Vegetables,24,Tomato,77,11319
4/13/2020 4:04,Snacks,17,Cookies,33,5511
4/13/2020 6:04,Drinks,12,Rfg Juices/Drinks,3,651
4/13/2020 8:04,Grocery,3,Fresh Bread & Rolls,28,5012
4/13/2020 10:04,Dairy Product,11,Yogurt,32,7168
4/13/2020 12:04,Grocery,9,Cold Cereal,98,27342
4/13/2020 14:04,Snacks,10,Cigarettes,14,3290
4/13/2020 16:04,Drinks,14,Bottled Water,100,17600
4/13/2020 18:04,Drinks,18,Bottled Juices,81,17253
4/13/2020 20:04,Vegetables,24,Tomato,21,3087
4/13/2020 22:04,Grocery,8,Fz Dinners/Entrees,22,6292
4/14/2020 0:04,Grocery,3,Fresh Bread & Rolls,60,10740
4/14/2020 2:04,Grocery,3,Fresh Bread & Rolls,49,8771
4/14/2020 4:04,Drinks,5,Beer/Ale/Alcoholic Cider,21,1092
4/14/2020 6:04,Grocery,8,Fz Dinners/Entrees,29,8294
4/14/2020 8:04,Drinks,14,Bottled Water,90,15840
4/14/2020 10:04,Vegetables,27,Onion,95,9595
4/14/2020 12:04,Drinks,12,Rfg Juices/Drinks,42,9114
4/14/2020 14:04,Meat products,20,Luncheon Meats,98,4606
4/14/2020 16:04,Drinks,7,Wine,73,20878
4/14/2020 18:04,Vegetables,26,Watermelon,7,1589
4/14/2020 20:04,Snacks,1,Carbonated Beverages,86,3526
4/14/2020 22:04,Drinks,12,Rfg Juices/Drinks,94,20398
4/15/2020 0:04,Meat products,21,Breakfast Meats,27,2673
4/15/2020 2:04,Meat products,20,Luncheon Meats,71,3337
4/15/2020 4:04,Grocery,9,Cold Cereal,27,7533
4/15/2020 6:04,Dairy Product,6,Natural Cheese,76,19000
4/15/2020 8:04,Dairy Product,2,Milk,91,17290
4/15/2020 10:04,Snacks,16,Crackers,51,2907
4/15/2020 12:04,Dairy Product,13,Ice Cream/Sherbet,67,1407
4/15/2020 14:04,Snacks,1,Carbonated Beverages,21,861
4/15/2020 16:04,Grocery,8,Fz Dinners/Entrees,15,4290
4/15/2020 18:04,Meat products,22,Rfg Fresh Eggs,86,19178
4/15/2020 20:04,Drinks,5,Beer/Ale/Alcoholic Cider,22,1144
4/15/2020 22:04,Vegetables,25,Potato,7,861
4/16/2020 0:04,Snacks,1,Carbonated Beverages,80,3280
4/16/2020 2:04,Dairy Product,2,Milk,80,15200
4/16/2020 4:04,Vegetables,25,Potato,23,2829
4/16/2020 6:04,Snacks,4,Salty Snacks,46,3726
4/16/2020 8:04,Meat products,22,Rfg Fresh Eggs,99,22077
4/16/2020 10:04,Snacks,23,Total Chocolate Candy,53,11130
4/16/2020 12:04,Dairy Product,11,Yogurt,82,18368
4/16/2020 14:04,Snacks,16,Crackers,11,627
4/16/2020 16:04,Grocery,3,Fresh Bread & Rolls,64,11456
4/16/2020 18:04,Drinks,15,Soup,88,11616
4/16/2020 20:04,Dairy Product,6,Natural Cheese,52,13000
4/16/2020 22:04,Vegetables,24,Tomato,9,1323
4/17/2020 0:04,Vegetables,27,Onion,95,9595
4/17/2020 2:04,Grocery,19,Coffee,80,14880
4/17/2020 4:04,Drinks,5,Beer/Ale/Alcoholic Cider,47,2444
4/17/2020 6:04,Snacks,4,Salty Snacks,10,810
4/17/2020 8:04,Snacks,17,Cookies,67,11189
4/17/2020 10:04,Grocery,19,Coffee,13,2418
4/17/2020 12:04,Dairy Product,11,Yogurt,75,16800
4/17/2020 14:04,Vegetables,27,Onion,54,5454
4/17/2020 16:04,Meat products,21,Breakfast Meats,87,8613
4/17/2020 18:04,Snacks,4,Salty Snacks,13,1053
4/17/2020 20:04,Drinks,12,Rfg Juices/Drinks,98,21266
4/17/2020 22:04,Drinks,5,Beer/Ale/Alcoholic Cider,19,988
4/18/2020 0:04,Drinks,5,Beer/Ale/Alcoholic Cider,33,1716
4/18/2020 2:04,Vegetables,24,Tomato,86,12642
4/18/2020 4:04,Drinks,12,Rfg Juices/Drinks,3,651
4/18/2020 6:04,Vegetables,25,Potato,92,11316
4/18/2020 8:04,Snacks,16,Crackers,8,456
4/18/2020 10:04,Vegetables,24,Tomato,93,13671
4/18/2020 12:04,Grocery,8,Fz Dinners/Entrees,1,286
4/18/2020 14:04,Vegetables,25,Potato,92,11316
4/18/2020 16:04,Dairy Product,11,Yogurt,71,15904
4/18/2020 18:04,Snacks,23,Total Chocolate Candy,79,16590
4/18/2020 20:04,Meat products,20,Luncheon Meats,66,3102
4/18/2020 22:04,Grocery,9,Cold Cereal,98,27342
4/19/2020 0:04,Snacks,23,Total Chocolate Candy,6,1260
4/19/2020 2:04,Snacks,23,Total Chocolate Candy,89,18690
4/19/2020 4:04,Drinks,15,Soup,59,7788
4/19/2020 6:04,Grocery,8,Fz Dinners/Entrees,36,10296
4/19/2020 8:04,Snacks,23,Total Chocolate Candy,95,19950
4/19/2020 10:04,Vegetables,24,Tomato,77,11319
4/19/2020 12:04,Snacks,23,Total Chocolate Candy,78,16380
4/19/2020 14:04,Drinks,14,Bottled Water,4,704
4/19/2020 16:04,Drinks,18,Bottled Juices,79,16827
4/19/2020 18:04,Snacks,1,Carbonated Beverages,24,984
4/19/2020 20:04,Meat products,22,Rfg Fresh Eggs,40,8920
4/19/2020 22:04,Vegetables,25,Potato,16,1968
4/20/2020 0:04,Dairy Product,11,Yogurt,10,2240
4/20/2020 2:04,Meat products,21,Breakfast Meats,12,1188
4/20/2020 4:04,Drinks,7,Wine,8,2288
4/20/2020 6:04,Vegetables,24,Tomato,15,2205
4/20/2020 8:04,Vegetables,24,Tomato,90,13230
4/20/2020 10:04,Snacks,16,Crackers,28,1596
4/20/2020 12:04,Dairy Product,2,Milk,48,9120
4/20/2020 14:04,Grocery,3,Fresh Bread & Rolls,65,11635
4/20/2020 16:04,Vegetables,27,Onion,92,9292
4/20/2020 18:04,Dairy Product,6,Natural Cheese,55,13750
4/20/2020 20:04,Snacks,23,Total Chocolate Candy,45,9450
4/20/2020 22:04,Drinks,7,Wine,6,1716
4/21/2020 0:04,Drinks,14,Bottled Water,32,5632
4/21/2020 2:04,Grocery,8,Fz Dinners/Entrees,31,8866
4/21/2020 4:04,Snacks,17,Cookies,98,16366
4/21/2020 6:04,Snacks,1,Carbonated Beverages,40,1640
